Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
6:4	edjt		rc://*/ta/man/translate/writing-quotations	מָ֤ה אֶֽעֱשֶׂה־לְּ⁠ךָ֙ אֶפְרַ֔יִם	1	This is the beginning of what Yahweh said. If it would be helpful to your readers, you could mark that this is a direct quote of Yahweh as modeled in the UST.
6:4	ovxl		rc://*/ta/man/translate/figs-rquestion	מָ֤ה אֶֽעֱשֶׂה־לְּ⁠ךָ֙ אֶפְרַ֔יִם	1	Yahweh is using the question form to express his exasperation with Ephraim. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [There is nothing more I can do for you, Ephraim!]
6:4	uwma		rc://*/ta/man/translate/figs-rquestion	מָ֥ה אֶעֱשֶׂה־לְּ⁠ךָ֖ יְהוּדָ֑ה	1	Yahweh is using the question form to express his exasperation with Judah. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [I have exhausted what I can do for you, Judah!]
6:4	x3z4		rc://*/ta/man/translate/figs-simile	וְ⁠חַסְדְּ⁠כֶם֙ כַּֽ⁠עֲנַן־בֹּ֔קֶר	1	The point of this comparison is that just as **a cloud of the morning** quickly disappears, so the people’s **covenant faithfulness** quickly fades. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [And your covenant faithfulness is like a cloud of the morning that quickly disappears]
6:4	ny5p		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠חַסְדְּ⁠כֶם֙	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [And the way you faithfully keep your covenant]
6:4	mtm5		rc://*/ta/man/translate/figs-simile	וְ⁠כַ⁠טַּ֖ל מַשְׁכִּ֥ים הֹלֵֽךְ	1	The point of this comparison is that just as **the dew** disappears early in the morning, so the people’s **covenant faithfulness** quickly vanishes. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [and like the dew that vanishes early in the morning]
6:5	u3n4		rc://*/ta/man/translate/figs-metaphor	חָצַ֨בְתִּי֙ בַּ⁠נְּבִיאִ֔ים	1	Yahweh is speaking of his discipline of the people through the prophets as if he had **hewn** them like a stonecutter chiseling rock. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I have corrected them through the prophets]
6:5	kzz8		rc://*/ta/man/translate/writing-pronouns	חָצַ֨בְתִּי֙ בַּ⁠נְּבִיאִ֔ים	1	The pronoun **them** refers to the people of Israel. It may be helpful to clarify this for your readers. Alternate translation: [I have hewn the people of Israel by the prophets]
6:5	m930		rc://*/ta/man/translate/figs-metaphor	הֲרַגְתִּ֖י⁠ם בְּ⁠אִמְרֵי־פִ֑⁠י	1	Yahweh is speaking of the destructive power of his prophetic messages as if his words had **killed** the people. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I have brought destruction on them through the words of my mouth]
6:5	tykw		rc://*/ta/man/translate/figs-metonymy	בְּ⁠אִמְרֵי־פִ֑⁠י	1	Here, **my mouth** represents Yahweh’s speech. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [by what I said]
6:5	tbuo		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠מִשְׁפָּטֶ֖י⁠ךָ	1	If your language does not use an abstract noun for the idea of **judgments**, you could express the same idea in another way. Alternate translation: [and my rulings against you]
6:5	dbc3		rc://*/ta/man/translate/figs-simile	וּ⁠מִשְׁפָּטֶ֖י⁠ךָ א֥וֹר יֵצֵֽא	1	The point of this comparison is that just as **light** goes forth with certainty, so **your judgments** go forth with certainty. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [and your judgments will certainly go forth]
6:5	htas		rc://*/ta/man/translate/translate-alternativereadings	וּ⁠מִשְׁפָּטֶ֖י⁠ךָ א֥וֹר יֵצֵֽא	1	The phrase **and your judgments are as light that goes forth** is an attempt to translate the written Hebrew text. This reading, however, does not seem to make sense. You may want to follow an alternative reading from some ancient Greek and Aramaic translations. The Hebrew would also say this by moving one letter from the end of one word to the beginning of the next word. The UST follows that reading. Alternate translation: [and my judgment goes forth as light]
6:6	hi0g		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠דַ֥עַת אֱלֹהִ֖ים	1	If your language does not use an abstract noun for the idea of **knowledge**, you could express the same idea in another way. Alternate translation: [and knowing God]
6:6	dyr2		rc://*/ta/man/translate/figs-abstractnouns	חֶ֥סֶד	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [that you faithfully keep your covenant promises]
6:7	vcre		rc://*/ta/man/translate/figs-simile	וְ⁠הֵ֕מָּה כְּ⁠אָדָ֖ם עָבְר֣וּ בְרִ֑ית	1	The point of this comparison is that just as **Adam** disobeyed God’s command, so the people of Israel have **transgressed** God’s covenant. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [But just as Adam disobeyed God, they transgressed the covenant]
6:7	ss87		rc://*/ta/man/translate/writing-pronouns	וְ⁠הֵ֕מָּה כְּ⁠אָדָ֖ם עָבְר֣וּ	1	The speaker is stating the pronoun **they** separately, even though the verb translated as **they transgressed** already includes this meaning. He is doing that to emphasize that it was the people of Israel who did the transgressing. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [But it was the people themselves who, like Adam, transgressed]
6:8	vtkc		rc://*/ta/man/translate/figs-abstractnouns	פֹּ֣עֲלֵי אָ֑וֶן	1	If your language does not use an abstract noun for the idea of **evil**, you could express the same idea in another way. Alternate translation: [people doing bad things]
6:8	rtxj		rc://*/ta/man/translate/figs-metaphor	עֲקֻבָּ֖ה מִ⁠דָּֽם	1	Here the speaker is speaking how prevalent murder is in this city as if the streets were **tracked with blood** of those who have been murdered. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [full of violence and murder]
6:9	zea5		rc://*/ta/man/translate/figs-simile	וּ⁠כְ⁠חַכֵּ֨י אִ֜ישׁ גְּדוּדִ֗ים	1	The point of this comparison is that just as **bands** of robbers lie in wait to ambush a traveler, so a **company of priests** lies in wait to attack people. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [And just as bands of robbers lie in wait to ambush a man, so also]
6:9	zhtb		rc://*/ta/man/translate/figs-abstractnouns	זִמָּ֖ה	1	If your language does not use an abstract noun for the idea of **villainy**, you could express the same idea in another way. Alternate translation: [wicked deeds]
6:10	bwpo		rc://*/ta/man/translate/figs-abstractnouns	זְנ֣וּת	1	If your language does not use an abstract noun for the idea of **prostitution**, you could express the same idea in another way. Alternate translation: [acting as a prostitute]
6:10	ohlp		rc://*/ta/man/translate/figs-metaphor	בְּ⁠בֵית֙ יִשְׂרָאֵ֔ל	1	Here, **house** means all the people descended from a particular person. It envisions them as if they were one household living together. So **the house of Israel** figuratively means all the people descended from the patriarch Jacob, who was also known as Israel. Alternate translation: [Among the Israelites]
6:10	fnqo		rc://*/ta/man/translate/figs-nominaladj	שעריריה	1	The speaker is using the adjective **horrible** as a noun to refer to a certain kind of thing. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [many horrible things]
6:10	oabs		rc://*/ta/man/translate/figs-activepassive	נִטְמָ֖א יִשְׂרָאֵֽל	1	The expression **is defiled** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [Israel defiled itself]
6:11	p41k		rc://*/ta/man/translate/figs-metaphor	שָׁ֥ת קָצִ֖יר לָ֑⁠ךְ	1	Yahweh is speaking of the coming judgment as if it were a **harvest** that he has appointed. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [a time of judgment has been appointed for you]
