Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:37	jmrw		rc://*/ta/man/translate/translate-symaction	וַ⁠תִּפֹּ֣ל עַל־רַגְלָ֔י⁠ו	1	Be sure that it is clear in your translation that the woman did not fall down accidentally. She knelt down in front of Elisha as a gesture to honor him. She then **prostrated herself** or stretched out flat on the ground to show him even greater honor as a prophet who had done a great miracle by Yahweh’s power. Alternate translation: [and she knelt on the ground in front of Elisha, stretching herself out flat, to honor him greatly]
4:38	tj4z		rc://*/ta/man/translate/writing-background	וְ⁠הָ⁠רָעָ֣ב בָּ⁠אָ֔רֶץ	1	The author is providing background information to help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
4:38	criv		rc://*/ta/man/translate/figs-metonymy	לְ⁠פָנָ֑י⁠ו	1	See how you translated the similar expression in [3:14](../03/14.md). Alternate translation: [in his presence]
4:39	onk6		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יְפַלַּ֛ח אֶל־סִ֥יר הַ⁠נָּזִ֖יד כִּֽי־לֹ֥א יָדָֽעוּ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [and since they did not know, he sliced them into the pot of stew]
4:39	k51a		rc://*/ta/man/translate/figs-ellipsis	לֹ֥א יָדָֽעוּ	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [they did not know that the gourds were poisonous]
4:40	gosz		rc://*/ta/man/translate/writing-pronouns	כְּ⁠אָכְלָ֨⁠ם מֵ⁠הַ⁠נָּזִ֜יד וְ⁠הֵ֣מָּה צָעָ֗קוּ	1	The author is stating the pronoun **they** separately, even though the verb translated as **they cried out** already includes this meaning. He is doing that to emphasize that this action took place at the same time as the men’s action of eating **the stew**. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [as soon as they tasted the stew, that they cried out]
4:40	kdt7		rc://*/ta/man/translate/figs-abstractnouns	מָ֤וֶת	1	If your language does not use an abstract noun for the idea of **Death**, you could express the same idea in another way. Alternate translation: [Something deadly]
4:42	uw48		rc://*/ta/man/translate/writing-participants	וְ⁠אִ֨ישׁ בָּ֜א מִ⁠בַּ֣עַל שָׁלִ֗שָׁה	1	The author is introducing this **man … from Baal Shalishah** as a new participant in the story. This also serves to introduce a new episode in the overall account of how Elisha fed the sons of the prophets during the famine described in [4:38](../04/38.md). If your language has its own way of introducing new participants and new episodes, you could use it here in your translation.
4:42	x2p3		rc://*/ta/man/translate/writing-pronouns	וַ⁠יֹּ֕אמֶר	1	The pronoun **he** refers to Elisha. It may be helpful to clarify this for your readers. Alternate translation: [And Elisha said]
4:43	fx86		rc://*/ta/man/translate/figs-rquestion	מָ֚ה אֶתֵּ֣ן זֶ֔ה לִ⁠פְנֵ֖י מֵ֣אָה אִ֑ישׁ	1	The servant is using the question form to emphasize that the amount of food is not enough. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [This is not enough food to feed a hundred men!]
4:43	e9mv		rc://*/ta/man/translate/figs-metonymy	אֶתֵּ֣ן זֶ֔ה לִ⁠פְנֵ֖י	1	To translate this expression here and in the next verse, see how you translated the similar expression in [4:12](../04/12.md). Alternate translation: [shall I put this in front of] or [shall I serve this to]
4:43	kzhr		rc://*/ta/man/translate/figs-quotesinquotes	כֹ֥ה אָמַ֛ר יְהוָ֖ה אָכֹ֥ל וְ⁠הוֹתֵֽר	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that they will have enough to eat, and there will be some left over]
4:44	mbkd		rc://*/ta/man/translate/figs-metonymy	כִּ⁠דְבַ֥ר יְהוָֽה	1	See how you translated the similar expression in [1:7](../01/07.md). Alternate translation: [according to what Yahweh had said]
5:intro	n1ty				0	# 2 Kings 5 Introduction\n\n## Structure and Formatting\n\nThis chapter continues the section of the book that describes the miracles and prophecies of Elisha. It describes how through him, Yahweh healed the Aramean military commander Naaman of leprosy.\n\n## Religious and Cultural Concepts in This Chapter\n\n### In his letter, why did the king of Aram ask the king of Israel to cure Naaman’s leprosy?\n\nWhen Naaman learned from a captured Israelite girl that there was a miracle-working prophet in Samaria, he told the king of Aram about this. The Aramean king then wrote a letter to the king of Israel that said (5:6), “I have sent to you Naaman my servant, and you shall remove him from his leprosy” (that is, “you shall cure his leprosy”). The Aramean king most likely meant that the Israelite king was to use his power and influence to get the prophet to cure Naaman. This was a customary way for people to speak about kings at this time. (Compare the way the author says in this book and in 1 Kings that a king “built” a city or a building, meaning that he had his workers do that.) However, the king of Israel misunderstood what the king of Aram meant, probably because there were already hostile relations between their kingdoms and so he was prepared to suspect that the Aramean king was trying to create an occasion for a fight with him (5:7).
5:1	rkc3		rc://*/ta/man/translate/writing-participants	וְ֠⁠נַעֲמָן שַׂר־צְבָ֨א מֶֽלֶךְ־אֲרָ֜ם הָיָ֣ה אִישׁ֩ גָּד֨וֹל לִ⁠פְנֵ֤י אֲדֹנָי⁠ו֙ וּ⁠נְשֻׂ֣א פָנִ֔ים כִּֽי־ב֛⁠וֹ נָֽתַן־יְהוָ֥ה תְּשׁוּעָ֖ה לַ⁠אֲרָ֑ם	1	The author is introducing **Naaman** as a new participant in the story. If your language has its own way of introducing new participants, you could use it here in your translation.
5:1	mbfh		rc://*/ta/man/translate/grammar-connect-logic-result	וְ֠⁠נַעֲמָן שַׂר־צְבָ֨א מֶֽלֶךְ־אֲרָ֜ם הָיָ֣ה אִישׁ֩ גָּד֨וֹל לִ⁠פְנֵ֤י אֲדֹנָי⁠ו֙ וּ⁠נְשֻׂ֣א פָנִ֔ים כִּֽי־ב֛⁠וֹ נָֽתַן־יְהוָ֥ה תְּשׁוּעָ֖ה לַ⁠אֲרָ֑ם	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Now since Yahweh gave deliverance to Aram through Naaman, the commander of the army of the king of Aram, he was a great man to the face of his master, and he was lifted of face]
5:1	dugn		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֤י אֲדֹנָי⁠ו֙	1	In this context, the phrase **to the face of** means “in front of,” as in [4:12](../04/12.md) and similar instances. But here it conveys the further idea that Naaman was where the king of Aram could see him, and so it indicates the regard that the king had for him. Alternate translation: [in the regard of his master]
5:1	i9sm		rc://*/ta/man/translate/figs-activepassive	וּ⁠נְשֻׂ֣א פָנִ֔ים	1	The expression **was lifted** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [and his master lifted his face]
5:1	nqcy		rc://*/ta/man/translate/figs-idiom	וּ⁠נְשֻׂ֣א פָנִ֔ים	1	See how you translated the similar expression in [3:14](../03/14.md). Alternate translation: [and his master respected him]
5:1	nm2z		rc://*/ta/man/translate/figs-abstractnouns	נָֽתַן־יְהוָ֥ה תְּשׁוּעָ֖ה לַ⁠אֲרָ֑ם	1	If your language does not use an abstract noun for the idea of **deliverance**, you could express the same idea in another way. Alternate translation: [Yahweh delivered Aram from its enemies]
5:1	u46c		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠הָ⁠אִ֗ישׁ הָיָ֛ה גִּבּ֥וֹר חַ֖יִל	1	If your language does not use an abstract noun for the idea of **valor**, you could express the same idea in another way. Alternate translation: [And he was a valiant man]
5:1	ubwj		rc://*/ta/man/translate/grammar-connect-logic-contrast	מְצֹרָֽע	1	The author intends for readers to understand a contrast between the facts that Naaman was **might of valor** and that he was **a leper**. In your translation, indicate this contrast in a way that is natural in your language. Alternate translation: [but he was a leper]
5:2	egl0		rc://*/ta/man/translate/figs-metonymy	וַ⁠אֲרָם֙	1	See how you translated the similar expression in [3:6](../03/06.md). Alternate translation: [Aramean soldiers]
5:2	boum		rc://*/ta/man/translate/figs-metonymy	וַ⁠תְּהִ֕י לִ⁠פְנֵ֖י אֵ֥שֶׁת נַעֲמָֽן	1	In this context, the phrase **to the face of** means that this **girl** was “in front of” the **wife of Naaman**, but it conveys the further idea that she was there because she was her servant. Alternate translation: [And she was a servant of the wife of Naaman]
5:3	fmv7		rc://*/ta/man/translate/figs-exclamations	אַחֲלֵ֣י	1	The servant girl is using a phrase that expresses a strong feeling, a wish. There may be an equivalent word or phrase in your language that you can use in your translation to convey this feeling. If not, you could say what the girl was wishing for. Alternate translation: [I wish that]
5:3	hryy		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֥י	1	See how you translated the similar expression in [3:14](../03/14.md). Alternate translation: [was in the presence of] or [could go and see]
5:3	a6qv		rc://*/ta/man/translate/figs-idiom	אָ֛ז יֶאֱסֹ֥ף אֹת֖⁠וֹ מִ⁠צָּרַעְתּֽ⁠וֹ	1	The servant girl is using the expression **remove him from his leprosy** to mean “cure him of his leprosy” or “heal his leprosy.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly, here and in verses 6 and 7. Alternate translation: [Then he would remove his leprosy from him]
