Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:26	o6r3		rc://*/ta/man/translate/figs-imperative	גְּזֹֽרוּ	1	The word **Divide** here is an imperative, but it communicates permission rather than a command. Use a form in your language that communicates permission. Alternate translation: [Go ahead and divide]
3:26	gmly		rc://*/ta/man/translate/figs-ellipsis	גְּזֹֽרוּ	1	The second woman is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [Divide him between us] or [Go ahead and divide him between us]
3:27	vc6v		rc://*/ta/man/translate/writing-quotations	וַ⁠יֹּ֗אמֶר	1	See how you translated the similar expression in [1:28](../01/28.md).
3:27	jy64		rc://*/ta/man/translate/figs-infostructure	תְּנוּ־לָ⁠הּ֙ אֶת־הַ⁠יָּל֣וּד הַ⁠חַ֔י וְ⁠הָמֵ֖ת לֹ֣א תְמִיתֻ֑⁠הוּ	1	If it would be more natural in your language, you may want to put the information about not killing the baby before the information about giving the baby to the woman. See what you decided to do with the order of this information in the previous verse. Alternate translation: [Killing, you shall not kill the living child, but give him to her]
3:27	krrm		rc://*/ta/man/translate/figs-yousingular	תְּנוּ	1	The implied “you” in the imperative **Give** is plural because Solomon is addressing his servants as a group. So use the plural form in your translation if your language marks that distinction.
3:27	b8xj		rc://*/ta/man/translate/figs-explicit	לָ⁠הּ֙	1	The implication is that King Solomon ordered the baby to be given to the woman who wanted the baby to live rather than be killed. You could include this information if that would be helpful to your readers. Alternate translation: [to the woman who pleaded for his life]
3:28	wf3h		rc://*/ta/man/translate/figs-hyperbole	וַ⁠יִּשְׁמְע֣וּ כָל־יִשְׂרָאֵ֗ל	1	The author is saying **all of Israel** as a generalization for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: [And people throughout Israel heard]
3:28	l8fg		rc://*/ta/man/translate/writing-poetry	אֶת־הַ⁠מִּשְׁפָּט֙ אֲשֶׁ֣ר שָׁפַ֣ט הַ⁠מֶּ֔לֶךְ	1	The author is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of saying this. Alternate translation: [how the king had judged this case]
3:28	bfne		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יִּֽרְא֖וּ מִ⁠פְּנֵ֣י הַ⁠מֶּ֑לֶךְ כִּ֣י רָא֔וּ כִּֽי־חָכְמַ֧ת אֱלֹהִ֛ים בְּ⁠קִרְבּ֖⁠וֹ לַ⁠עֲשׂ֥וֹת מִשְׁפָּֽט	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [and because they saw that the wisdom of God was within him to do justice, they were afraid from the face of the king]
3:28	apjm		rc://*/ta/man/translate/figs-idiom	מִ⁠פְּנֵ֣י הַ⁠מֶּ֑לֶךְ	1	Here, **from the face of** is a common expression of the culture that means “because of” or “on account of.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [on account of the king]
3:28	n135		rc://*/ta/man/translate/figs-metaphor	רָא֔וּ	1	Here, **saw** is speaking of the people recognizing or understanding Solomon’s wisdom as if they had physically seen it with their eyes. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [they recognized]
3:28	zedk		rc://*/ta/man/translate/figs-metaphor	חָכְמַ֧ת אֱלֹהִ֛ים בְּ⁠קִרְבּ֖⁠וֹ	1	The author is speaking of **wisdom** as if it were an object that could be inside a person. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [God had given him great wisdom]
3:28	cpl7		rc://*/ta/man/translate/figs-abstractnouns	חָכְמַ֧ת אֱלֹהִ֛ים בְּ⁠קִרְבּ֖⁠וֹ	1	If your language does not use an abstract noun for the idea of **wisdom**, you could express the same idea in another way. Alternate translation: [God had made him very wise]
4:intro	q6h7				0	# 1 Kings 4 Chapter Introduction\n\n## Structure and Formatting\n\n  1. The important officials in Solomon’s government (4:1–19)\n  2. The extent and prosperity of Solomon’s kingdom (4:20–28)\n  3. Solomon’s great wisdom (4:29–34)\n\nThere are lists of Solomon’s officials and deputies in [4:2–6](../04/02.md) and [4:7–19](../04/07.md). You may wish to present these lists in the way that lists would appear in your culture. If you have already translated the book of 2 Samuel, see how you translated the similar lists in [2 Samuel 3:2–5](../2sa/03/02.md), [2 Samuel 5:13–16](../2sa/05/13.md), [2 Samuel 8:15–18](../2sa/08/15.md), and [2 Samuel 20:23–26](../2sa/20/23.md). For example, for the first list, you might put the first part of verse 2 on a separate line as a summary of Solomon’s government. You might then put the name of each official on a separate line, like this:\n\nNow King Solomon was king over all of Israel. And these {were} the officials who {were} to him.\nAzariah, the son of Zadok, was the priest.\nElihoreph and Ahijah, the sons of Shisha, were scribes.\nJehoshaphat, the son of Ahilud, was the recorder.\nAnd Benaiah, the son of Jehoiada, was over the army.\nAnd Zadok and Abiathar were priests.\nAnd Azariah, the son of Nathan, {was} over the deputies.\nAnd Zabud, the son of Nathan, {was} a priest, a friend of the king.\nAnd Ahishar was over the house.\nAnd Adoniram, the son of Abda, was over the forced labor.\n\nFor the second list, you might put verse 7 and the first part of verse 8 on a separate line as an introduction to this list of district governors. You might then put the name of each official and the description of his district on a separate line, like this:\n\nNow to Solomon {were} 12 deputies over all of Israel, and they sustained the king and his house. A month in the year, it was upon one to sustain. And these {were} their names.\nBen Hur, in the hill country of Ephraim.\nBen Deker, in Makaz and in Shaalbim and Beth Shemesh and Elon Beth Hanan.\nBen Hesed, in Arubboth (to him {was} Sokoh and all of the land of Hepher).\nBen Abinadab, all of Naphoth Dor. (Taphath, the daughter of Solomon, was to him for a wife.)\nBaana, the son of Ahilud, in Taanach and Megiddo and all of Beth Shan that {is} beside Zarethan from below Jezreel, from Beth Shan to Abel Meholah, as far as from the other side of Jokmeam.\nBen Geber, in Ramoth Gilead (to him {were} the villages of Jair, the son of Manasseh, that {were} in Gilead; to him {was} the region of Argob, which {was} in Bashan, 60 great cities with a wall and a bar of bronze).\nAhinadab, the son of Iddo, in Mahanaim.\nAhimaaz, in Naphtali. (He also took Basemath, the daughter of Solomon, for a wife.)\nBaana, the son of Hushai, in Asher and Bealoth.\nJehoshaphat, the son of Paruah, in Issachar.\nShimei, the son of Ela, in Benjamin.\nGeber, the son of Uri, in the land of Gilead, the land of Sihon, the king of the Amorite, and Og, the king of Bashan, and {there was} one deputy who {was} in the land.\n\n## Religious and Cultural Concepts in This Chapter\n\n### The structure of Solomon’s administration\n\nThis chapter provides a detailed list of Solomon’s top officials and administrators. This shows how Solomon organized his kingdom to manage its vast resources. The list includes a diverse group of officials, such as priests, scribes, army commanders, and twelve “deputies” or district governors. This administrative structure was essential for governing the expanding kingdom, collecting taxes, and ensuring that all parts of Israel contributed to the central government. Significantly, Solomon created twelve administrative districts of roughly equal population. These did not coincide with the traditional tribal boundaries. This would have encouraged Israelites to see themselves as citizens of the larger kingdom rather than as members of separate tribes.\n\n### Supplying Solomon’s royal court\n\nIn this chapter, the author describes the extensive provisions that were required each day for Solomon’s royal court. The list of foods, including large quantities of flour, grain, and various animals, underscores the prosperity of the kingdom under Solomon’s reign. But it also illustrates the burden that supporting his royal court placed on the people. This became a source of contention when Solomon’s son Rehoboam became king, and it was ultimately the cause for most of the Israelite tribes rebelling against him, as chapter 12 describes.
4:1	yyj9		rc://*/ta/man/translate/writing-background	וַֽ⁠יְהִי֙ הַ⁠מֶּ֣לֶךְ שְׁלֹמֹ֔ה מֶ֖לֶךְ עַל־כָּל־יִשְׂרָאֵֽל	1	The author is providing background information to help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
4:4	k015		rc://*/ta/man/translate/figs-metaphor	וּ⁠בְנָיָ֥הוּ בֶן־יְהוֹיָדָ֖ע עַל־הַ⁠צָּבָ֑א	1	The author is speaking as if Benaiah had actually been **over** or physically above the army. He means that Benaiah was in charge of the army as its commander. If it would be helpful in your language, you could state the meaning of this expression plainly, here and in the next two verses. Alternate translation: [And Benaiah, the son of Jehoiada, was in charge of the army] or [And Benaiah, the son of Jehoiada, commanded the army]
4:4	qy6w		rc://*/ta/man/translate/figs-explicit	וְ⁠צָד֥וֹק וְ⁠אֶבְיָתָ֖ר כֹּהֲנִֽים	1	Since the author describes in [2:26–27](../02/26.md) how Solomon banished Abiathar, and since he states in [4:2](../04/02.md) that Zadok’s son Azariah had become **the priest** (that is, the high priest) by this time, he does not mean that Zadok and Abiathar served together as high priests during Solomon’s reign as they did during David’s reign, as [2 Samuel 8:16](../2sa/08/16.md) and [2 Samuel 20:25](../2sa/20/25.md) describe. Instead, the author is probably indicating that Zadok and Abiathar, as former high priests, retained the honorary title of **priests**. You could indicate this in your translation if that would be helpful to your readers. The UST models one way to do that.
4:5	pse8		rc://*/ta/man/translate/figs-explicit	כֹּהֵ֖ן	1	In this context, the term **priest** does not refer to someone who offers sacrifices but to a high-ranking royal official. If you have already translated the book of 2 Samuel, see how you translated the similar expression in [2 Samuel 8:18](../2sa/08/18.md) and [2 Samuel 20:26](../2sa/20/26.md). Alternate translation: [a chief official]
