Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
77:intro	zbce				0	# Psalm 77 Introduction\n\n## Structure and Formatting\n\n  1. Superscription\n  2. Lament and sleepless searching (1–6)\n  3. Questions about God’s favor (7–10)\n  4. Remembering Yah’s deeds (11–15)\n  5. God’s power over the waters and leading his people (16–20)\n\n## Structure and Formatting\n\nPsalm 77 is a psalm of Asaph in which the psalmist moves from intense distress and questioning to renewed confidence by remembering God’s past saving actions.\n\n  1. Purpose: to express a lament and then to renew trust in God by recalling his mighty deeds.\n  2. Content: The psalm begins with the psalmist crying out in trouble and asking a series of questions about whether God has rejected him. It then turns to remembrance of God’s works and ends with vivid storm-and-sea imagery that recalls God leading his people.\n  3. Message: When God seems absent, the psalmist responds by remembering who God is and what he has done for his people.\n\n## Translation Issues in This Psalm\n\n  1. Rhetorical questions: Verses 7–9 contain a series of questions that function primarily to express grief and uncertainty, not to request information.\n  2. Figurative language for inner life: The psalm uses terms like “soul,” “heart,” and “spirit” to describe a person’s internal experience.\n  3. Body-part imagery for God’s power: Expressions like “right hand” and “arm” refer to God’s power and ability to act.\n  4. Nature imagery: The psalm personifies waters, clouds, skies, and the earth, and uses war/storm imagery such as “arrows” for lightning.\n  5. Key names and titles: The psalm includes the divine name “Yah,” the title “the Most High,” and references to Jacob, Joseph, Moses, and Aaron.\n  6. Selah: The term “Selah” appears in verses 3, 9, and 15 as a likely musical direction.\n\nSee: [[rc://*/ta/man/translate/writing-poetry]]
77:front	xaxl		rc://*/ta/man/translate/translate-unknown	לַ⁠מְנַצֵּ֥חַ	1	**For the chief musician** is an instruction about who should lead people in singing or playing music with this psalm. This could refer to the person in charge of music for temple worship. If your readers would not be familiar with this role, you could use a more general term. Alternate translation: [For the music director] or [For the worship leader]
77:front	uw67		rc://*/ta/man/translate/translate-names	עַֽל־ידיתון	1	See how you translated the expression “on Jeduthun” in the superscription to Psalm 39.
77:1	nfzq		rc://*/ta/man/translate/figs-reduplication	קוֹלִ֣⁠י אֶל־אֱלֹהִ֣ים וְ⁠אֶצְעָ֑קָה קוֹלִ֥⁠י אֶל־אֱ֝לֹהִ֗ים	1	Asaph is repeating the expression **my voice is to God** in order to intensify his expression of crying out to God. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [I earnestly cry out to God] or [I cry out with my voice again and again to God]
77:1	xk3p		rc://*/ta/man/translate/figs-metonymy	קוֹלִ֣⁠י	1	Here, **My voice** represents Asaph’s act of calling out to God in prayer. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [My prayer]
77:2	atq7		rc://*/ta/man/translate/figs-metonymy	בְּ⁠י֥וֹם צָרָתִ⁠י֮	1	Asaph is using the term **day** to refer to a specific time. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [At the time of my trouble] or [When I was in trouble]
77:2	l9fj		rc://*/ta/man/translate/translate-symaction	יָדִ֤⁠י ׀ לַ֣יְלָה נִ֭גְּרָה	1	Here, **my hand was stretched out** was a symbolic action by which Asaph showed his persistent prayer and pleading to God. If it would be helpful to your readers, you could explain the significance of this action in the text of your translation or in a footnote. Alternate translation: [I lifted my hands to God in continual prayer]
77:2	jzua		rc://*/ta/man/translate/figs-synecdoche	מֵאֲנָ֖ה הִנָּחֵ֣ם נַפְשִֽׁ⁠י	1	Asaph is using one part of himself, his **soul**, to represent all of him in his refusal of comfort. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I refused to be comforted]
77:3	kjxr		rc://*/ta/man/translate/figs-parallelism	אֶזְכְּרָ֣ה אֱלֹהִ֣ים וְ⁠אֶֽהֱמָיָ֑ה אָשִׂ֓יחָה ׀ וְ⁠תִתְעַטֵּ֖ף רוּחִ֣⁠י	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and you may want to show this to your readers by including both phrases in your translation. If it is helpful, you could connect the phrases in a way that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: [I remembered God and groaned; yes, my spirit grew faint as I meditated]
77:3	zcbk		rc://*/ta/man/translate/figs-metonymy	וְ⁠תִתְעַטֵּ֖ף רוּחִ֣⁠י	1	Here, **spirit** represents Asaph’s inner strength or vitality. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [and I felt weak] or [and I became exhausted]
77:4	np0h		rc://*/ta/man/translate/figs-metaphor	אָ֭חַזְתָּ שְׁמֻר֣וֹת עֵינָ֑⁠י	1	Asaph is speaking of God preventing him from sleeping as if God **held the lids of my eyes** open. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [You prevented me from sleeping] or [You kept me awake]
77:5	hz1j		rc://*/ta/man/translate/figs-parallelism	יָמִ֣ים מִ⁠קֶּ֑דֶם שְׁ֝נ֗וֹת עוֹלָמִֽים	1	These two phrases **days from antiquity** and **years of long ago** mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and you may want to show this to your readers by including both phrases in your translation. If it is helpful, you could connect the phrases in a way that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: [times long, long ago]
77:5	xew3		rc://*/ta/man/translate/figs-metonymy	יָמִ֣ים מִ⁠קֶּ֑דֶם	1	Here, **days** represents a particular period of time in the past. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [the time long ago] or [the era of antiquity]
77:6	og0f		rc://*/ta/man/translate/figs-metaphor	עִם־לְבָבִ֥⁠י אָשִׂ֑יחָה	1	Asaph is speaking of **my heart** as if it were the place where thinking and reflection occur. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [I meditate within myself] or [I reflect deeply]
77:6	q97x		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יְחַפֵּ֥שׂ רוּחִֽ⁠י	1	Asaph is using one part of a person, his **spirit**, to mean all of him in the act of searching for understanding. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [and I search diligently]
77:7	evrq		rc://*/ta/man/translate/figs-rquestion	הַֽ֭⁠לְ⁠עוֹלָמִים יִזְנַ֥ח ׀ אֲדֹנָ֑⁠י וְ⁠לֹֽא־יֹסִ֖יף לִ⁠רְצ֣וֹת עֽוֹד	1	Asaph is using the question form to express his distress and uncertainty. If a speaker of your language would not use the question form for that purpose, you could translate these questions as statements or as exclamations. Alternate translation: [The Lord will surely not reject me forever! He will show me favor again!] or [I am afraid that the Lord will reject me forever and will never again show me favor.]
77:7	uqh1		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹֽא־יֹסִ֖יף לִ⁠רְצ֣וֹת עֽוֹד	1	Asaph is using **again add** as a common expression to mean “continue.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [And will he not continue to show favor] or [And will he not ever show favor]
77:7	ph06		rc://*/ta/man/translate/figs-abstractnouns	יֹסִ֖יף לִ⁠רְצ֣וֹת	1	If your language does not use an abstract noun for the idea of **favor**, you could express the same idea in another way. Alternate translation: [will he … treat me favorably] or [will he … be favorable toward me]
77:8	qc8c		rc://*/ta/man/translate/figs-abstractnouns	חַסְדּ֑⁠וֹ	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [his faithfulness to his covenant] or [his faithful commitment to his covenant]
77:8	nek3		rc://*/ta/man/translate/figs-idiom	לְ⁠דֹ֣ר וָ⁠דֹֽר	1	Asaph is using **for generation and generation** as a common expression of his culture to mean “throughout all generations” or “forever.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [throughout all generations]
77:8	jhij		rc://*/ta/man/translate/figs-rquestion	הֶ⁠אָפֵ֣ס לָ⁠נֶ֣צַח חַסְדּ֑⁠וֹ גָּ֥מַר אֹ֝֗מֶר לְ⁠דֹ֣ר וָ⁠דֹֽר	1	Asaph is using the question form to express his deep sorrow and fear that God has abandoned him. If a speaker of your language would not use the question form for that purpose, you could translate these questions as statements or as exclamations. Alternate translation: [Your covenant faithfulness must be gone forever! Your promise must have failed forever!] or [Surely your covenant faithfulness is gone forever. Surely your promise has failed forever.]
